[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  21 -.37175018176823E-001 0.12678767348312E-008 0.12651557228036E-016 0.10710265118560E-010 0.22665986220094E+000 0.12697996661282E-010 0.36913760217221E-007 0.37796206504638E-008 0.93242682669325E-017 0.50006942394945E-018 0.14842181265683E-007 0.33711721310705E-001 0.86018773297912E-009 0.12222340396739E-003 0.66255072149326E-017 0.68946744293880E-008 0.18187211829899E-010 0.29245688701029E-010 0.14545455895063E-015 0.21419002293301E-008 -.80632343025466E-021 0.15278644073037E-013 0.73950612631333E+000 -.35982598292560E-027 0.30677026757337E+003 0.66232735404790E-001 -.14875014938074E+003 0.10000000000000E+001 0.21852441572070E+004 0.10000000000000E+006 0.11017306306429E-002 0.28101102834712E+002 0.10000000000000E+001 0.10000000000000E+001 0.30677026757337E+003 0.14616038392161E-004 0.34574473566091E-026
  22 -.36480703606482E-001 0.13588330838947E-008 0.18153135505411E-016 0.12352971682891E-010 0.22663500166905E+000 0.15648519095669E-010 0.44595948745128E-007 0.46699371968915E-008 0.13895337775077E-016 0.75059638722374E-018 0.18082698709885E-007 0.33645712168534E-001 0.10635764850185E-008 0.16039735892049E-003 0.10086983681973E-016 0.90615299803066E-008 0.24950028792326E-010 0.38206445672839E-010 0.20899495123656E-015 0.28492062097507E-008 -.94251094348605E-021 0.18919742458496E-013 0.73955880703059E+000 -.53246546182400E-027 0.30826291265186E+003 0.64656561322087E-001 -.14721468212210E+003 0.10000000000000E+001 0.21882791530560E+004 0.10000000000000E+006 0.10964619409210E-002 0.28102794926554E+002 0.10000000000000E+001 0.10000000000000E+001 0.30826291265186E+003 0.21290291883896E-004 0.26831739182178E-026
  23 -.35861192052660E-001 0.14442160705195E-008 0.24942934916962E-016 0.13991899919595E-010 0.22660179502307E+000 0.18777994658879E-010 0.52572477778729E-007 0.56140557619066E-008 0.19653435066358E-016 0.10695210640769E-017 0.21478616569791E-007 0.33579120504960E-001 0.12794512934118E-008 0.20316896506124E-003 0.14563598581235E-016 0.11492052657486E-007 0.32813606753268E-010 0.48205977422123E-010 0.28681229996092E-015 0.36503059313664E-008 -.10799489552075E-020 0.22789497908803E-013 0.73961581786192E+000 -.72569277221316E-027 0.30982847692165E+003 0.63241973086376E-001 -.14564070369663E+003 0.10000000000000E+001 0.21915160175078E+004 0.10000000000000E+006 0.10909883753241E-002 0.28104517281541E+002 0.10000000000000E+001 0.10000000000000E+001 0.30982847692165E+003 0.29531971434175E-004 0.14701713611132E-032
  24 -.35297402514418E-001 0.15254975354346E-008 0.33193726638367E-016 0.15636512430677E-010 0.22656039738102E+000 0.22089986477839E-010 0.60856312971408E-007 0.66129954919422E-008 0.26735456063909E-016 0.14660367012857E-017 0.25035764907875E-007 0.33511746946410E-001 0.15080570122808E-008 0.25065669336113E-003 0.20212139851074E-016 0.14192968617068E-007 0.41821370495186E-010 0.59269378605579E-010 0.38047771000251E-015 0.45476949209823E-008 -.12192244201893E-020 0.26892166250152E-013 0.73967708456107E+000 -.93856621151979E-027 0.31146915164680E+003 0.61950775541522E-001 -.14402599801492E+003 0.10000000000000E+001 0.21949572656654E+004 0.10000000000000E+006 0.10853094623968E-002 0.28106275863964E+002 0.10000000000000E+001 0.10000000000000E+001 0.31146915164680E+003 0.39490450252081E-004 0.59357108407825E-032
  25 -.34777157741227E-001 0.16036149635159E-008 0.43092408752947E-016 0.17292187875031E-010 0.22651089280749E+000 0.25584390788651E-010 0.69450380558173E-007 0.76668987184484E-008 0.35276542597534E-016 0.19495768959690E-017 0.28756196686011E-007 0.33443508871919E-001 0.17494393436506E-008 0.30295276525529E-003 0.27197318684100E-016 0.17169496201333E-007 0.52009163147707E-010 0.71415614992990E-010 0.49161282961412E-015 0.55433247008891E-008 -.13606406520497E-020 0.31228497427599E-013 0.73974251344966E+000 -.11690161961559E-026 0.31318541525614E+003 0.60757711254209E-001 -.14237045491873E+003 0.10000000000000E+001 0.21986026359931E+004 0.10000000000000E+006 0.10794309812210E-002 0.28108073666248E+002 0.10000000000000E+001 0.10000000000000E+001 0.31318541525614E+003 0.51309109962010E-004 0.68235459505414E-026
  26 -.34291971637211E-001 0.16792328782382E-008 0.54845867461638E-016 0.18962672534753E-010 0.22645331404362E+000 0.29260193205764E-010 0.78355359100997E-007 0.87758116593650E-008 0.45412447574215E-016 0.25299612389459E-017 0.32641301007426E-007 0.33374360304566E-001 0.20036226010405E-008 0.36014980833601E-003 0.35694009766540E-016 0.20426854737757E-007 0.63409676523267E-010 0.84663842198990E-010 0.62193951510014E-015 0.66390847124367E-008 -.15044005045509E-020 0.35798890038015E-013 0.73981202512588E+000 -.14143548720385E-026 0.31497744522551E+003 0.59644856025814E-001 -.14067445126286E+003 0.10000000000000E+001 0.22024516484400E+004 0.10000000000000E+006 0.10733598996126E-002 0.28109912735450E+002 0.10000000000000E+001 0.10000000000000E+001 0.31497744522551E+003 0.65129208812447E-004 0.60420148567406E-026
  27 -.33835665127612E-001 0.17528431900235E-008 0.68683618890797E-016 0.20650709619430E-010 0.22638766168883E+000 0.33115768857874E-010 0.87570709154235E-007 0.99397426666136E-008 0.57279015021789E-016 0.32173841008505E-017 0.36692151487772E-007 0.33304276407794E-001 0.22706227457761E-008 0.42234037372571E-003 0.45887327681842E-016 0.23970236118693E-007 0.76052270006534E-010 0.99033313720720E-010 0.77328835331943E-015 0.78367895076427E-008 -.16506367063593E-020 0.40603611134286E-013 0.73988555126766E+000 -.16724525196721E-026 0.31684526711754E+003 0.58598964219420E-001 -.13893861775074E+003 0.10000000000000E+001 0.22065037515713E+004 0.10000000000000E+006 0.10671038112773E-002 0.28111794561439E+002 0.10000000000000E+001 0.10000000000000E+001 0.31684526711754E+003 0.81089314324743E-004 0.00000000000000E+000
  28 -.33403578049635E-001 0.18248232963194E-008 0.84861307834886E-016 0.22358410131832E-010 0.22631391472849E+000 0.37149085259095E-010 0.97095303282598E-007 0.11158701125818E-007 0.71011680089248E-016 0.40223989831496E-017 0.40909724218835E-007 0.33233244325622E-001 0.25504561300748E-008 0.48961715408189E-003 0.57972647922266E-016 0.27804817287042E-007 0.89962968251465E-010 0.11454343963951E-009 0.94761015349737E-015 0.91381815273179E-008 -.17994537556526E-020 0.45642945335514E-013 0.73996303304573E+000 -.19419476177516E-026 0.31878884825673E+003 0.57609859545442E-001 -.13716369969754E+003 0.10000000000000E+001 0.22107584267216E+004 0.10000000000000E+006 0.10606705829384E-002 0.28113720308594E+002 0.10000000000000E+001 0.10000000000000E+001 0.31878884825673E+003 0.99324945673306E-004 0.00000000000000E+000
  29 -.32992038193993E-001 0.18954811989157E-008 0.10366818339623E-015 0.24087719326261E-010 0.22623202467655E+000 0.41358433561001E-010 0.10692918845844E-006 0.12432901877040E-007 0.86747535827505E-016 0.49560556802566E-017 0.45295649690282E-007 0.33161247687032E-001 0.28431863693946E-008 0.56208376925681E-003 0.72157954920583E-016 0.31936375789275E-007 0.10516671471108E-009 0.13121626811108E-009 0.11470191947818E-014 0.10545140496082E-007 -.19509541564551E-020 0.50918034901096E-013 0.74004443168736E+000 -.22223593159409E-026 0.32080843940453E+003 0.56669439021991E-001 -.13535022154943E+003 0.10000000000000E+001 0.22152158852554E+004 0.10000000000000E+006 0.10540672149208E-002 0.28115691231857E+002 0.10000000000000E+001 0.10000000000000E+001 0.32080843940453E+003 0.11997135647645E-003 0.10518993507354E-025
  30 -.32598073993683E-001 0.19650770333242E-008 0.12543554536770E-015 0.25840565307620E-010 0.22614191399425E+000 0.45742618454070E-010 0.11707397277781E-006 0.13762810995731E-007 0.10462662641105E-015 0.60300004887845E-017 0.49852386851658E-007 0.33088263016094E-001 0.31489349605757E-008 0.63985844290371E-003 0.88665773634674E-016 0.36371500736359E-007 0.12168827124465E-009 0.14907730700448E-009 0.13738276414014E-014 0.12059757990834E-007 -.21052483262486E-020 0.56431070588395E-013 0.74012972996991E+000 -.25139068153400E-026 0.32290465021369E+003 0.55771188967325E-001 -.13349842313373E+003 0.10000000000000E+001 0.22198772237256E+004 0.10000000000000E+006 0.10472996396202E-002 0.28117708784573E+002 0.10000000000000E+001 0.10000000000000E+001 0.32290465021369E+003 0.14316502380886E-003 0.97885689383561E-026
