[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  21 -.20512656646126E+000 0.19405119021911E-004 0.20894171244814E-013 0.37315282852585E-010 0.22590481692172E+000 0.27925890222602E-008 0.15048968700484E-002 0.34380794638369E-005 0.34160078097369E-014 0.19461000015038E-015 0.26661247688384E-007 0.32875070654015E-001 0.26915261741370E-003 0.31293861936026E-003 0.30836435088692E-012 0.88096837601088E-005 0.17190375058153E-007 0.35640104117924E-005 0.11811425566273E-010 0.40175609138384E-005 -.22565070821284E-017 0.11919887346638E-008 0.73909384197821E+000 -.31289890191511E-025 0.32336355435795E+003 0.23391225867799E-001 -.15036255478290E+003 0.10000000000000E+001 0.22080328796376E+003 0.10000000000000E+006 0.10446879736651E-002 0.28087451802275E+002 0.10000000000000E+001 0.10000000000000E+001 0.32336355435795E+003 0.17452114761143E-002 0.00000000000000E+000
  22 -.20398012672033E+000 0.20187837213437E-004 0.28142882916562E-013 0.41985803647505E-010 0.22577399587745E+000 0.32526793704221E-008 0.16675287418107E-002 0.38597529232268E-005 0.44364199071397E-014 0.25510699254366E-015 0.30058867700951E-007 0.32766367296911E-001 0.30234834999259E-003 0.36308249310585E-003 0.41649342287969E-012 0.10223053426296E-004 0.21342093961400E-007 0.41256254178389E-005 0.15472194590945E-010 0.47065938655854E-005 -.24503029971246E-017 0.13400281254722E-008 0.73908351832630E+000 0.16006347751408E-024 0.32604940966016E+003 0.23134883822163E-001 -.14978791971379E+003 0.10000000000000E+001 0.22122614372015E+003 0.10000000000000E+006 0.10360645078623E-002 0.28086969961909E+002 0.10000000000000E+001 0.10000000000000E+001 0.32604940966016E+003 0.21853309986361E-002 0.00000000000000E+000
  23 -.20288976933628E+000 0.20957666648521E-004 0.37337190025012E-013 0.47096631142554E-010 0.22563249141963E+000 0.37523122836154E-008 0.18354968140579E-002 0.43010921762553E-005 0.56783640788997E-014 0.32963486965301E-015 0.33730446960409E-007 0.32656178542946E-001 0.33712490150859E-003 0.41721158834360E-003 0.55183530523651E-012 0.11748115414770E-004 0.26147435353639E-007 0.47307055527414E-005 0.19913572130070E-010 0.54575380552849E-005 -.26464924737258E-017 0.14952153511673E-008 0.73907423642266E+000 0.39225764346246E-024 0.32884212010161E+003 0.22892107903427E-001 -.14920579094679E+003 0.10000000000000E+001 0.22166666427695E+003 0.10000000000000E+006 0.10272464474297E-002 0.28086444361006E+002 0.10000000000000E+001 0.10000000000000E+001 0.32884212010161E+003 0.27001983748892E-002 0.00000000000000E+000
  24 -.20184776651968E+000 0.21717186222463E-004 0.48905184185694E-013 0.52700027858430E-010 0.22548023719761E+000 0.42936951658207E-008 0.20087742605456E-002 0.47621465109894E-005 0.71799106888430E-014 0.42084203485743E-015 0.37705016353940E-007 0.32544497405987E-001 0.37348943726847E-003 0.47541099254342E-003 0.71925224060044E-012 0.13387019507558E-004 0.31668365152007E-007 0.53801501690505E-005 0.25245365325976E-010 0.62722704496185E-005 -.28450520886380E-017 0.16575818283462E-008 0.73906599652980E+000 0.69799954374639E-024 0.33174165787146E+003 0.22661182966567E-001 -.14861638405715E+003 0.10000000000000E+001 0.22212469112939E+003 0.10000000000000E+006 0.10182473233461E-002 0.28085875279495E+002 0.10000000000000E+001 0.10000000000000E+001 0.33174165787146E+003 0.32982612889753E-002 0.41495337296406E-033
  25 -.20084779295176E+000 0.22468579201528E-004 0.63361718273951E-013 0.58854019130252E-010 0.22531714774899E+000 0.48793542067791E-008 0.21873470193327E-002 0.52430063239960E-005 0.89856024764354E-014 0.53186435031380E-015 0.42014539050719E-007 0.32431311709693E-001 0.41145250759468E-003 0.53777012841505E-003 0.92428410426453E-012 0.15142015712604E-004 0.37970377808821E-007 0.60749127914041E-005 0.31588783772466E-010 0.71527362114656E-005 -.30459456881109E-017 0.18271740660234E-008 0.73905880285285E+000 0.10812828674290E-023 0.33474822447259E+003 0.22440756633283E-001 -.14801986022539E+003 0.10000000000000E+001 0.22260010664810E+003 0.10000000000000E+006 0.10090798600222E-002 0.28085263028673E+002 0.10000000000000E+001 0.10000000000000E+001 0.33474822447259E+003 0.39887739886748E-002 0.16864354347790E-032
  26 -.19988511784359E+000 0.23213313749495E-004 0.81315124729039E-013 0.65619331362045E-010 0.22514321891851E+000 0.55117774986114E-008 0.23711100727297E-002 0.57435186804941E-005 0.11146300519489E-013 0.66633531618303E-015 0.46691491510814E-007 0.32316667776942E-001 0.45100556976482E-003 0.60434496676466E-003 0.11730931748951E-011 0.17014390955389E-004 0.45118443728170E-007 0.68155806619123E-005 0.39073420232340E-010 0.81004119239468E-005 -.32490094113498E-017 0.20039531790239E-008 0.73905266604769E+000 0.13963076652595E-023 0.33786048673602E+003 0.22229758861181E-001 -.14741666684554E+003 0.10000000000000E+001 0.22309255389126E+003 0.10000000000000E+006 0.99976123376862E-003 0.28084608311178E+002 0.10000000000000E+001 0.10000000000000E+001 0.33786048673602E+003 0.47814245057259E-002 0.00000000000000E+000
  27 -.19895576957768E+000 0.23952633787288E-004 0.10348930596013E-012 0.73062711105166E-010 0.22495845256962E+000 0.61936761650934E-008 0.25599596544361E-002 0.62635272874481E-005 0.13720847367196E-013 0.82850997416495E-015 0.51770952986837E-007 0.32200609189079E-001 0.49213987973092E-003 0.67518707738905E-003 0.14726050013979E-011 0.19005288266294E-004 0.53179283990705E-007 0.76026997039804E-005 0.47840400717724E-010 0.91167061243285E-005 -.34540625163737E-017 0.21878791704723E-008 0.73904759732029E+000 0.16642078711608E-023 0.34107710146071E+003 0.22027279092398E-001 -.14680721731473E+003 0.10000000000000E+001 0.22360167684949E+003 0.10000000000000E+006 0.99030817379015E-003 0.28083911924953E+002 0.10000000000000E+001 0.10000000000000E+001 0.34107710146071E+003 0.56866500310926E-002 0.17430448641537E-032
  28 -.19805631784751E+000 0.24687653024309E-004 0.13074632319421E-012 0.81258182945606E-010 0.22476284308026E+000 0.69280312755714E-008 0.27538068432749E-002 0.68029100444741E-005 0.16777461801289E-013 0.10233781623250E-014 0.57291139763249E-007 0.32083168512882E-001 0.53484945772934E-003 0.75034900184893E-003 0.18306149842969E-011 0.21115858027048E-004 0.62221802769555E-007 0.84368339998977E-005 0.58044145906774E-010 0.10203036601603E-004 -.36609220018486E-017 0.23789242097441E-008 0.73904360785113E+000 0.19224778514532E-023 0.34439694646680E+003 0.21832536781926E-001 -.14619185056079E+003 0.10000000000000E+001 0.22412715705100E+003 0.10000000000000E+006 0.98073626421494E-003 0.28083174698653E+002 0.10000000000000E+001 0.10000000000000E+001 0.34439694646680E+003 0.67157647045781E-002 0.00000000000000E+000
  29 -.19718385167005E+000 0.25419313065505E-004 0.16410888163823E-012 0.90287129647296E-010 0.22455639521036E+000 0.77180256595140E-008 0.29525589431700E-002 0.73615280469158E-005 0.20394860176766E-013 0.12567652655402E-014 0.63293096100630E-007 0.31964378874204E-001 0.57912704955978E-003 0.82987756890933E-003 0.22558525877466E-011 0.23347070219231E-004 0.72316146355409E-007 0.93184912824063E-005 0.69852781447415E-010 0.11360734802056E-004 -.38693819665724E-017 0.25770545924079E-008 0.73904070914948E+000 0.21715312462217E-023 0.34781880359693E+003 0.21644862455325E-001 -.14557089434328E+003 0.10000000000000E+001 0.22466866342837E+003 0.10000000000000E+006 0.97106086338722E-003 0.28082397548137E+002 0.10000000000000E+001 0.10000000000000E+001 0.34781880359693E+003 0.78809379461619E-002 0.00000000000000E+000
  30 -.19633585258188E+000 0.26148437066864E-004 0.20478939082432E-012 0.10023940055821E-009 0.22433911753301E+000 0.85670647418972E-008 0.31561264295352E-002 0.79392444432679E-005 0.24663854286242E-013 0.15354680490267E-014 0.69821051881237E-007 0.31844269668290E-001 0.62496560849162E-003 0.91381652842200E-003 0.27580884154612E-011 0.25699788665288E-004 0.83533754271646E-007 0.10248152065163E-004 0.83449721364631E-010 0.12591082987728E-004 -.40792209145437E-017 0.27822373764316E-008 0.73903891263624E+000 0.23856705827363E-023 0.35134147557514E+003 0.21463666304635E-001 -.14494464467799E+003 0.10000000000000E+001 0.22522587086216E+003 0.10000000000000E+006 0.96129673187387E-003 0.28081581442716E+002 0.10000000000000E+001 0.10000000000000E+001 0.35134147557514E+003 0.91952871143933E-002 0.00000000000000E+000
