[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          36

[TIME]
0.000000000000000E+00
[INLET]
, Tinlet =  300.001666.00 K, Pinlet =  100000.00 Pa.
[COMMENT]
Counterflow flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Stretch          Press            Density          MeanMass         Surface          Porosity         Tsolid           HeatRel          Dissipation     
  14 -.12931849512460E+000 0.60930407552554E-005 0.56215433343430E-016 0.14838314507496E-010 0.22662762057687E+000 0.12908715411670E-009 0.79253234440590E-004 0.17592731936227E-006 0.24779574775381E-016 0.12969651052772E-017 0.37855724140870E-008 0.33964891499912E-001 0.13585662561993E-004 0.82791051251731E-005 -.14360965301307E-014 0.19554228038111E-006 0.20138759831546E-009 0.82078092370614E-007 0.45079968808552E-013 0.73824527014428E-007 -.50071538688569E-018 0.56634132536457E-010 0.73929974532055E+000 0.18931773182576E-023 0.30145021341232E+003 0.37961822702613E-001 -.15561989664427E+003 0.10000000000000E+001 0.43496447002005E+003 0.10000000000000E+006 0.11207730494993E-002 0.28091048526375E+002 0.10000000000000E+001 0.10000000000000E+001 0.30145021341232E+003 0.19084400665998E-004 0.87572895789030E-034
  15 -.12659132025112E+000 0.70287739160648E-005 0.15242281726204E-015 0.20316507421198E-010 0.22662955929320E+000 0.24193015730987E-009 0.12015531989126E-003 0.28039925214288E-006 0.70351145958123E-016 0.36957995341320E-017 0.57585709041050E-008 0.33912080054034E-001 0.21678407010564E-004 0.15131932294860E-004 0.11325245295810E-014 0.35872627047046E-006 0.46233956248437E-009 0.14844780867949E-006 0.12631397916534E-012 0.14014770295317E-006 -.70184022893471E-018 0.90686657089057E-010 0.73929343192465E+000 0.28124497544777E-023 0.30224812877791E+003 0.36764923824208E-001 -.15517801451167E+003 0.10000000000000E+001 0.43521547614997E+003 0.10000000000000E+006 0.11178225752049E-002 0.28091256945497E+002 0.10000000000000E+001 0.10000000000000E+001 0.30224812877791E+003 0.42783019066821E-004 0.87983544219200E-034
  16 -.12439798364834E+000 0.78645149954968E-005 0.33658267539940E-015 0.26026607234845E-010 0.22662494493945E+000 0.39284062563389E-009 0.16620303212614E-003 0.40327478920414E-006 0.15753145139508E-015 0.83099935016411E-017 0.79783656501277E-008 0.33855284129661E-001 0.31209112124090E-004 0.24211393625593E-004 0.29374196390504E-014 0.57554152430891E-006 0.88139443135600E-009 0.23558955698644E-006 0.28154445079944E-012 0.23097463334087E-006 -.91346849802122E-018 0.13091060767651E-009 0.73928882808769E+000 0.39209774600627E-023 0.30316405495144E+003 0.35782693002466E-001 -.15468824924601E+003 0.10000000000000E+001 0.43551235768500E+003 0.10000000000000E+006 0.11144552257997E-002 0.28091505020562E+002 0.10000000000000E+001 0.10000000000000E+001 0.30316405495144E+003 0.80771200221217E-004 0.00000000000000E+000
  17 -.12254388000437E+000 0.86331407957862E-005 0.65193237712673E-015 0.31995371321356E-010 0.22661353315157E+000 0.58335633524622E-009 0.21706578223060E-003 0.54385927598315E-006 0.30423894338393E-015 0.16122144515238E-016 0.10429773956231E-007 0.33794961610880E-001 0.42126268837533E-004 0.35640255220770E-004 0.64037512774079E-014 0.84901598847064E-006 0.14969037401028E-008 0.34449047525165E-006 0.54404574050405E-012 0.34838970009994E-006 -.11349821544227E-017 0.17709623892066E-009 0.73928594131535E+000 0.51724248231031E-023 0.30419186072828E+003 0.34941574301482E-001 -.15415559980059E+003 0.10000000000000E+001 0.43585349855478E+003 0.10000000000000E+006 0.11107004401504E-002 0.28091776761272E+002 0.10000000000000E+001 0.10000000000000E+001 0.30419186072828E+003 0.13703193537740E-003 0.00000000000000E+000
  18 -.12092302369274E+000 0.93545851040512E-005 0.11534562693745E-014 0.38259686423767E-010 0.22659506692499E+000 0.81518126970829E-009 0.27261423163980E-003 0.70200501650282E-006 0.53140539428509E-015 0.28299628245436E-016 0.13109684239199E-007 0.33731327188970E-001 0.54420786280387E-004 0.49566357034330E-004 0.12418580677691E-013 0.11827482661015E-005 0.23505225319731E-008 0.47639200396147E-006 0.95382583767797E-012 0.49469933594596E-006 -.13663147011547E-017 0.22921198594700E-009 0.73928477753753E+000 0.63906269845641E-023 0.30532952852513E+003 0.34200594554764E-001 -.15358269681017E+003 0.10000000000000E+001 0.43623852201975E+003 0.10000000000000E+006 0.11065732115930E-002 0.28092063059568E+002 0.10000000000000E+001 0.10000000000000E+001 0.30532952852513E+003 0.21599863052958E-003 0.00000000000000E+000
  19 -.11947392388793E+000 0.10040763902118E-004 0.19089968752677E-014 0.44850509156277E-010 0.22656929445049E+000 0.10896993796795E-008 0.33272250369969E-003 0.87757800210560E-006 0.86270025824185E-015 0.46187715652700E-016 0.16017272409167E-007 0.33664592175329E-001 0.68084663699769E-004 0.66129255558232E-004 0.22107853913825E-013 0.15801154750628E-005 0.34859144480701E-008 0.63246459476138E-006 0.15573459780618E-011 0.67211660612608E-006 -.16072173273620E-017 0.28723030120881E-009 0.73928535298609E+000 0.75565618731659E-023 0.30657517143465E+003 0.33535402234377E-001 -.15297198707200E+003 0.10000000000000E+001 0.43666703857948E+003 0.10000000000000E+006 0.11020886614201E-002 0.28092357669316E+002 0.10000000000000E+001 0.10000000000000E+001 0.30657517143465E+003 0.32248851618871E-003 0.36090731109888E-033
  20 -.11815856390355E+000 0.10698865438172E-004 0.29996879644426E-014 0.51790855254266E-010 0.22653601844651E+000 0.14077014709335E-008 0.39720639881682E-003 0.10702567707680E-005 0.13239479413274E-014 0.71286015370562E-016 0.19150877770447E-007 0.33595022680954E-001 0.83095295818870E-004 0.85439983384513E-004 0.36840565428737E-013 0.20437877913524E-005 0.49469641703097E-008 0.81361794921359E-006 0.24065181199380E-011 0.88253891698373E-006 -.18571304158967E-017 0.35106076050014E-009 0.73928768221681E+000 0.87600286737372E-023 0.30792566929877E+003 0.32930434563329E-001 -.15232636564330E+003 0.10000000000000E+001 0.43713816579340E+003 0.10000000000000E+006 0.10972667714859E-002 0.28092655718031E+002 0.10000000000000E+001 0.10000000000000E+001 0.30792566929877E+003 0.46152940033983E-003 0.00000000000000E+000
  21 -.11695142368820E+000 0.11333603080487E-004 0.45206864747105E-014 0.59100720140701E-010 0.22649510889987E+000 0.17694731175585E-008 0.46584801403655E-003 0.12795847929862E-005 0.19427337381961E-014 0.10523424291009E-015 0.22509018173473E-007 0.33522903328182E-001 0.99419476097614E-004 0.10758209110713E-003 0.58225166809083E-013 0.25757529374087E-005 0.67769650194704E-008 0.10205142192725E-005 0.35578427293141E-011 0.11275424123612E-005 -.21153540399556E-017 0.42056673656025E-009 0.73929176965452E+000 0.99957158906558E-023 0.30937710567343E+003 0.32374230997388E-001 -.15164890434308E+003 0.10000000000000E+001 0.43765066117518E+003 0.10000000000000E+006 0.10921305363636E-002 0.28092953321972E+002 0.10000000000000E+001 0.10000000000000E+001 0.30937710567343E+003 0.63826770680403E-003 0.00000000000000E+000
  22 -.11583121430275E+000 0.11950017100212E-004 0.65886512077040E-014 0.66821977577007E-010 0.22644635196525E+000 0.21761198235687E-008 0.53862472353822E-003 0.15056788929673E-005 0.27506819643018E-014 0.14994565078216E-015 0.26101515851479E-007 0.33448301824166E-001 0.11706866798651E-003 0.13268962132474E-003 0.88199133166178E-013 0.31791913226554E-005 0.90249955436751E-008 0.12542952346134E-005 0.50763860278799E-011 0.14092491548193E-005 -.23819076695159E-017 0.49580100769658E-009 0.73929762689560E+000 0.11129552857270E-022 0.31092963623388E+003 0.31857604045385E-001 -.15094062786587E+003 0.10000000000000E+001 0.43820466427198E+003 0.10000000000000E+006 0.10866887285866E-002 0.28093248213109E+002 0.10000000000000E+001 0.10000000000000E+001 0.31092963623388E+003 0.85858310394929E-003 0.00000000000000E+000
  23 -.11478159774975E+000 0.12552377752103E-004 0.93457172194301E-014 0.75005659393727E-010 0.22638947735983E+000 0.26291665606573E-008 0.61558427340717E-003 0.17488844291907E-005 0.37838423983450E-014 0.20764123094322E-015 0.29943644793477E-007 0.33371216249307E-001 0.13607226709957E-003 0.16092161701401E-003 0.12907117181365E-012 0.38578660705230E-005 0.11745207846282E-007 0.15163370500414E-005 0.70363211765682E-011 0.17300787411321E-005 -.26570117902945E-017 0.57689271008803E-009 0.73930527771221E+000 0.12024844584116E-022 0.31258496231738E+003 0.31373772367928E-001 -.15020184259825E+003 0.10000000000000E+001 0.43880085921645E+003 0.10000000000000E+006 0.10809452375738E-002 0.28093538826794E+002 0.10000000000000E+001 0.10000000000000E+001 0.31258496231738E+003 0.11290501777612E-002 0.00000000000000E+000
  24 -.11379110642411E+000 0.13143548955448E-004 0.12960408464451E-013 0.83699684379316E-010 0.22632424591316E+000 0.31298856786741E-008 0.69671814136709E-003 0.20093797045855E-005 0.50818033366662E-014 0.28081372204366E-015 0.34049996436314E-007 0.33291703458616E-001 0.15644672883458E-003 0.19241868064922E-003 0.18350726126630E-012 0.46150783416490E-005 0.14993104192198E-007 0.18078451651813E-005 0.95188884622519E-011 0.20922635802560E-005 -.29406375479751E-017 0.66391572215530E-009 0.73931474603131E+000 0.12851853024680E-022 0.31434361965476E+003 0.30917824756455E-001 -.14943337371685E+003 0.10000000000000E+001 0.43943950543948E+003 0.10000000000000E+006 0.10749085749565E-002 0.28093823671924E+002 0.10000000000000E+001 0.10000000000000E+001 0.31434361965476E+003 0.14565927506682E-002 0.00000000000000E+000
  25 -.11285107770205E+000 0.13725675387070E-004 0.17632429827198E-013 0.92953647076235E-010 0.22625043690773E+000 0.36794908433795E-008 0.78199957105101E-003 0.22872840023809E-005 0.66882611084846E-014 0.37227256212069E-015 0.38436359516908E-007 0.33209835536450E-001 0.17820396444260E-003 0.22731253576480E-003 0.25456295868307E-012 0.54538963730543E-005 0.18826019703281E-007 0.21299453878652E-005 0.12612884323579E-010 0.24979482867078E-005 -.32326704808921E-017 0.75692426757124E-009 0.73932605493049E+000 0.13471269249771E-022 0.31620575403339E+003 0.30485967485837E-001 -.14863617652292E+003 0.10000000000000E+001 0.44012070237050E+003 0.10000000000000E+006 0.10685890086336E-002 0.28094101456524E+002 0.10000000000000E+001 0.10000000000000E+001 0.31620575403339E+003 0.18485453415020E-002 0.15247977236798E-032
  26 -.11195461996217E+000 0.14300511116710E-004 0.23598689942425E-013 0.10282154519010E-009 0.22616783540706E+000 0.42792783262244E-008 0.87140383846889E-003 0.25827196958166E-005 0.86517874448502E-014 0.48520227967558E-015 0.43120792827303E-007 0.33125678677176E-001 0.20135618737518E-003 0.26573289260256E-003 0.34572548171919E-012 0.63773202273060E-005 0.23303671047980E-007 0.24837480478689E-005 0.16415414148624E-010 0.29492660340815E-005 -.35329893007516E-017 0.85597357147401E-009 0.73933922775287E+000 0.14173940792684E-022 0.31817154878757E+003 0.30075158002597E-001 -.14781114107670E+003 0.10000000000000E+001 0.44084454251793E+003 0.10000000000000E+006 0.10619970196602E-002 0.28094371121977E+002 0.10000000000000E+001 0.10000000000000E+001 0.31817154878757E+003 0.23127312226023E-002 0.15415866129247E-032
  27 -.11109614005991E+000 0.14869524211730E-004 0.31139905692928E-013 0.11336241976741E-009 0.22607623138519E+000 0.49306607956840E-008 0.96490896779760E-003 0.28958146697329E-005 0.11026521356642E-013 0.62321925608727E-015 0.48123754734092E-007 0.33039292578822E-001 0.22591610412253E-003 0.30780791574548E-003 0.46095362754578E-012 0.73882927879444E-005 0.28488165458509E-007 0.28703524795277E-005 0.21032375532043E-010 0.34483439206209E-005 -.38414698818747E-017 0.96112068987159E-009 0.73935428808165E+000 0.14513686892588E-022 0.32024123894920E+003 0.29682913917558E-001 -.14695908874777E+003 0.10000000000000E+001 0.44161111821138E+003 0.10000000000000E+006 0.10551432195145E-002 0.28094631808371E+002 0.10000000000000E+001 0.10000000000000E+001 0.32024123894920E+003 0.28574942312379E-002 0.00000000000000E+000
  28 -.11027103519518E+000 0.15433958416362E-004 0.40588275095690E-013 0.12464079425330E-009 0.22597542049713E+000 0.56351851631454E-008 0.10624945180002E-002 0.32266984946087E-005 0.13872933244341E-013 0.79043533102681E-015 0.53468144929579E-007 0.32950731720030E-001 0.25189661544822E-003 0.35366386874208E-003 0.60472053402101E-012 0.84896909658230E-005 0.34443907711478E-007 0.32908439252284E-005 0.26578936397030E-010 0.39972986934861E-005 -.41579817601214E-017 0.10724232449192E-008 0.73937125951861E+000 0.14944265512273E-022 0.32241508356603E+003 0.29307187475412E-001 -.14608078634730E+003 0.10000000000000E+001 0.44242051293184E+003 0.10000000000000E+006 0.10480384080068E-002 0.28094882823259E+002 0.10000000000000E+001 0.10000000000000E+001 0.32241508356603E+003 0.34917264843617E-002 0.15780844789383E-032
  29 -.10947548980417E+000 0.15994865306363E-004 0.52336171404065E-013 0.13672686631249E-009 0.22586520754104E+000 0.63945294381942E-008 0.11641382105342E-002 0.35754909252500E-005 0.17258609727391E-013 0.99152549674952E-015 0.59179228551694E-007 0.32860048469350E-001 0.27930991224237E-003 0.40342354433615E-003 0.78205616231662E-012 0.96842877728517E-005 0.41237311381611E-007 0.37462793836404E-005 0.33179899045006E-010 0.45982174632952E-005 -.44823773993127E-017 0.11899355592457E-008 0.73939016500988E+000 0.15362422545114E-022 0.32469328885065E+003 0.28946306841338E-001 -.14517697838882E+003 0.10000000000000E+001 0.44327277385630E+003 0.10000000000000E+006 0.10406937825204E-002 0.28095123613281E+002 0.10000000000000E+001 0.10000000000000E+001 0.32469328885065E+003 0.42248812211995E-002 0.27924897743702E-026
  30 -.10870644877854E+000 0.16553036351122E-004 0.66843417378173E-013 0.14969447789020E-009 0.22574543117020E+000 0.72103543358540E-008 0.12697950000716E-002 0.39422283900423E-005 0.21258369600167E-013 0.12317580874352E-014 0.65283513007615E-007 0.32767311223104E-001 0.30816168511648E-003 0.45719520978695E-003 0.99855052578814E-012 0.10974487007695E-004 0.48935048010085E-007 0.42375870068582E-005 0.40968605168279E-010 0.52530214985267E-005 -.48144270987516E-017 0.13136838145033E-008 0.73941102241711E+000 0.15800332155910E-022 0.32707553195294E+003 0.28598995385114E-001 -.14424857052175E+003 0.10000000000000E+001 0.44416773334264E+003 0.10000000000000E+006 0.10331223870736E-002 0.28095353707282E+002 0.10000000000000E+001 0.10000000000000E+001 0.32707553195294E+003 0.50668296468102E-002 0.26477237708717E-026
  31 -.10796175315361E+000 0.17108818418366E-004 0.84638399662386E-013 0.16361515027754E-009 0.22561602602991E+000 0.80839078816949E-008 0.13793498556270E-002 0.43266930728954E-005 0.25952653163338E-013 0.15169194076462E-014 0.71805811747222E-007 0.32672643477991E-001 0.33843762525578E-003 0.51504505297472E-003 0.12602493297942E-011 0.12361663526465E-004 0.57599322197698E-007 0.47653159895576E-005 0.50082367491994E-010 0.59631204359342E-005 -.51536782539137E-017 0.14436080485263E-008 0.73943383319908E+000 0.16276678302271E-022 0.32955987117607E+003 0.28264148527860E-001 -.14329702753252E+003 0.10000000000000E+001 0.44510459488317E+003 0.10000000000000E+006 0.10253423336836E-002 0.28095572633611E+002 0.10000000000000E+001 0.10000000000000E+001 0.32955987117607E+003 0.60273778365427E-002 0.00000000000000E+000
